label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
0,0001-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0001-7z-lzma2.7z,244000,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,0,7.999084776268214,4.874095993578595,0.3724139344262295,0.003922131,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0002-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0002-7z-lzma2.7z,2246798,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,51,7.9997392722894896,4.924800876,0.3719795905105844,0.003901552,256,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0003-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0003-7z-lzma2.7z,9075413,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,145,7.999624738,4.967845993578595,0.37110046672256125,0.004245867,256,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0004-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0004-7z-lzma2.7z,14690556,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,238,7.999199026300085,4.979641110799899,0.3723675264571334,0.004462799,256,0,0,0,2,0,0,0,2,0,0,0,0,0,0
0,0005-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0005-7z-lzma2.7z,3426857,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,71,7.999902295643305,4.359475728429415,0.37082463610241106,0.004017676,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0006-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0006-7z-lzma2.7z,1168233,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,23,7.999113565179809,4.999095993578595,0.37032509781867146,0.003477902,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0007-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0007-7z-lzma2.7z,40488902,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,707,7.997031983785052,5.029598182252591,0.3744761712728095,0.005778448,256,0,0,0,5,0,0,0,5,0,0,0,0,0,0
0,0008-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0008-7z-lzma2.7z,1587987,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,23,7.999867308505772,4.936595993578595,0.3715943518429307,0.003951544,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0009-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0009-7z-lzma2.7z,3123685,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,47,7.999228081371938,5.042141110799899,0.371520496,0.003915888,256,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0010-7z-lzma2.7z,data/raw/benign/napierone/extracted/7ZIP-LZMA2/0010-7z-lzma2.7z,15769161,16,1,0,0,0,0.1875,archive,0,0,0,1,0,1,1,0,0,0,235,7.996500438984999,4.948391110799899,0.36849151327708557,0.006648673,256,0,0,0,2,0,0,0,2,0,0,0,0,0,0
